admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat,taxoncode,previously_obs
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,,CHSP,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,84781,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,179045,,RWBL,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Grassland,93613,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,,RWBL,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Grassland,93613,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,,UNCH,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,263793,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,178259,,DOWO,FALSE,TRUE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Grassland,84936,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,,BLJA,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,86252,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,,CEDW,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Grassland,88296,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,178448,,BARS,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Grassland,87409,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Blackpoll Warbler,Setophaga striata,950041,,BLPW,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,773819,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,,GRCA,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,89977,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,,ETTI,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,266957,FALSE
MONO,,,MONO-0103,Grassland,2018,08-05-2018,06:07:00,06:17:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,,RBWO,FALSE,FALSE,12,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Grassland,84865,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,179032,,BOBO,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE,Grassland,93599,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Rock Dove,Columba livia,177071,,RODO,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,Grassland,82677,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,,RWBL,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,Grassland,93613,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,,COYE,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE,Grassland,92708,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,,RWBL,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE,Grassland,93613,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Orchard Oriole,Icterus spurius,179064,,OROR,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE,Grassland,93634,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Orchard Oriole,Icterus spurius,179064,,OROR,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE,Grassland,93634,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Yellow Warbler,Setophaga petechia,950039,,YEWA,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,Grassland,773778,FALSE
MONO,,,MONO-0102,Grassland,2018,08-05-2018,06:29:00,06:39:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,,RWBL,FALSE,FALSE,13.19999981,79,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE,Grassland,93613,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,,INBU,FALSE,TRUE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,94257,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,,EAWP,FALSE,TRUE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,85846,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,,CHSP,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,84781,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,83867,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,,REVI,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,93587,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,,CACH,FALSE,TRUE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,265876,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,,HOWR,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,88306,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,,AMRO,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,87136,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,,NOCA,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,94228,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,,CARW,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,88350,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,,GCFL,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,85791,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,,CARW,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,88350,FALSE
MONO,,,MONO-0051,Grassland,2018,10-05-2018,06:34:00,06:44:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,15.39999962,85.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,83867,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,,NOCA,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,94228,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,,INBU,FALSE,TRUE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,94257,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,83867,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,,CARW,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,88350,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,,COYE,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,92708,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,,BGGN,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,88038,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,83867,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,,EABL,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,87184,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,,AMGO,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,95286,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Warbling Vireo,Vireo gilvus,179023,,WAVI,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,93589,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,,HOWR,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,88306,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,,GCFL,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,85791,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,,WBNU,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,90935,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,,BHCO,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,94215,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,,AMRO,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,87136,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,,AMGO,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Grassland,95286,FALSE
MONO,,,MONO-0050,Grassland,2018,10-05-2018,06:54:00,07:04:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,,CHSP,FALSE,FALSE,17.79999924,82.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Grassland,84781,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,,BGGN,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Grassland,88038,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,,INBU,FALSE,TRUE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,94257,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443,,NRWS,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,87404,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,179236,,AMGO,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,95286,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,,NOCA,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,94228,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,,BGGN,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,88038,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,83867,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,,GRSP,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,83867,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,,CARW,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Grassland,88350,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,,CHSP,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Grassland,84781,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,,COGR,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Grassland,94206,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,,GRCA,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Grassland,89977,FALSE
MONO,,,MONO-0059,Grassland,2018,10-05-2018,07:12:00,07:22:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,,AMRO,FALSE,FALSE,18.10000038,92.09999847,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Grassland,87136,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,,SOSP,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,Grassland,85643,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,,BGGN,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,Grassland,88038,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,,CARW,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE,Grassland,88350,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,,GCFL,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE,Grassland,85791,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,,ETTI,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE,Grassland,266957,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,179883,,SCTA,FALSE,TRUE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,Grassland,88071,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,,BLJA,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE,Grassland,86252,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,,NOCA,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,Grassland,94228,FALSE
MONO,,,MONO-0058,Grassland,2018,10-05-2018,07:29:00,07:39:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,,AMGO,FALSE,FALSE,18.89999962,98.80000305,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,Grassland,95286,FALSE
